item_id,gate,profile,genres
6329,0.6471745371818542,"Fans of epic fantasy series with a focus on medieval-style world-building, political intrigue, and coming-of-age tales would enjoy A March of Kings (Book #2 in the Sorcerer's Ring).",Fantasy_SciFi
6330,0.6670112013816833,Just Ella is a young adult novel that would be enjoyed by those who like fairytale retellings with a feminist twist.,Other
6331,0.6610528230667114,"Readers who enjoy Young Adult fiction with themes of grief, romance, and self-discovery would enjoy 'In Honor'. The book is a heart-warming tale of two people who go on a road trip to fulfill the last request of a fallen soldier, leading to healing and closure for their shared loss. The story is relatable, with the characters dealing with personal struggles and growing emotionally throughout the journey.",Romance
6332,0.668954074382782,"Breaking Point (Article 5) by Kristen Simmons is an action-packed dystopian novel that can appeal to readers who enjoy adventurous scenes with an emotional underlay. Those who prefer a fast-paced, thrilling tale with a focus on romance and character development are also likely to enjoy this book. However, readers who prefer a well-structured plot or a story with a clear resolution may find the constant running of the main characters and lack of a central conflict challenging to follow and stick with. Young adult readers around the ages of 13-18 could be the target audience for this novel.",Romance|Fantasy_SciFi
6333,0.6487424373626709,"Missing Lily is a clean romance novel about heroines who make hard choices and sacrifices in order to do what is morally right. This book would be enjoyed by fans of romance novels with strong, moral female leads who are willing to endure the consequences of their actions.",Romance
6334,0.6555768251419067,"Fans of young adult fiction and paranormal romance will enjoy 'The Forever Girl: Forever Girl Series, Volume One: Sophia's Journey (Volume 1)'. The book explores the life of Sophia, a half-witch half-human protagonist, as she navigates the challenges of being different and the magical world around her. The story is filled with romance, action, and mystery that will appeal to those who enjoy a mix of fantasy and adventure.",Romance|Thriller_Crime|Fantasy_SciFi
6335,0.640708327293396,"The Earth Painter (The Painter Series) (Volume 1) is a coming-of-age novel that explores issues like self-perception, peer pressure, and racial intolerance that young readers, especially teenagers, would enjoy. The protagonist is a strong female character who serves as a role model for girls and boys and struggles with identity as she deals with moving to a new high school and the challenges that come with it.",Children
6336,0.6599506735801697,"Fans of dark fairy tales, fantasy, time-travel, and alternate-reality stories would enjoy The Thinking Woman's Guide to Real Magic. This book's beautiful descriptions of characters, romance, and magic make it a memorable and exciting experience for those who love imaginative and fantastical reads.",Romance|Fantasy_SciFi
6337,0.6593868732452393,"Fans of steamy romance novels with a billionaire twist will enjoy this book. Additionally, those who enjoy stories with an element of suspense and a focus on family dynamics may also find this book appealing.",Romance|Thriller_Crime
6338,0.6431374549865723,"This book 'The Billionaire Falls: Billionaire Bachelors' is ideal for readers who enjoy reading contemporary romance novels that revolve around wealthy and successful men and the women who fall in love with them. The story is likely to appeal to readers who enjoy steamy romantic scenes mixed with heartfelt emotions, drama, and a happy ending.",Romance
6339,0.6560307145118713,This book would be enjoyed by readers who enjoy romance novels with a focus on character development and a touch of mystery. Fans of the Custom Culture series would also find this latest addition to the series a satisfying read.,Romance|Thriller_Crime
6340,0.6471189260482788,"Readers who enjoy historical romance novels would love 'The Secret'. It is a story about the unlikely friendship between an Englishwoman and a Scottish woman in the late 12th century and the challenges they face in the midst of enmity between their two countries. The book is full of charming characters, vibrant settings, and delightful storytelling that would appeal to romance enthusiasts.",Romance|Historical
6341,0.6535499691963196,"This illustrated edition of 'A Night To Remember' would be enjoyed by history enthusiasts, fans of the Titanic and those interested in maritime disasters.",Historical|Children
6342,0.6816131472587585,"The Lady of Bolton Hill is most likely to appeal to the readers who enjoy historical romance novels. With the central idea revolving around a couple, the book also caters to those who like protagonists fighting for social justice. The religious aspect of the book would appeal to the Christian audience.",Romance|Historical
